id,source_zh,reference_vi,prediction_vi,damage_level,prompt_type,model_name,backend,temperature,operation,status
vi-zh-2022-test-0153,阮富仲说：“他老人家是越南爱国主义和革命英雄主义的最美化身，是民族和时代光辉灿烂的道德、智慧、气魄和良心的结晶。,"Nguyễn Phú Trọng nói: “Người là biểu tượng cao đẹp nhất của chủ nghĩa yêu nước và chủ nghĩa anh hùng cách mạng Việt Nam; kết tinh rạng ngời của đạo đức, trí tuệ, khí phách, lương tri của dân tộc và thời đại.","Nguyễn “Người Phú là biểu tượng nhất chủ nước và chủ nghĩa anh cách mạng Việt Nam; kết ngời đạo trí tuệ, khí phách, lương tri của tộc và thời đại.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0153,阮富仲说：“他老人家是越南爱国主义和革命英雄主义的最美化身，是民族和时代光辉灿烂的道德、智慧、气魄和良心的结晶。,"Nguyễn Phú Trọng nói: “Người là biểu tượng cao đẹp nhất của chủ nghĩa yêu nước và chủ nghĩa anh hùng cách mạng Việt Nam; kết tinh rạng ngời của đạo đức, trí tuệ, khí phách, lương tri của dân tộc và thời đại.",Nguyễn Phú Trọng nói biểu tượng đẹp nhất chủ nghĩa yêu chủ hùng mạng Nam ngời tuệ lương của dân tộc và,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0154,他老人家把一生不断献给了祖国、同胞，献给解放民族、阶级、社会和开放人类事业。,"Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.","Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0154,他老人家把一生不断献给了祖国、同胞，献给解放民族、阶级、社会和开放人类事业。,"Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.","Tron cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0154,他老人家把一生不断献给了祖国、同胞，献给解放民族、阶级、社会和开放人类事业。,"Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.","Tron ca cuoc đoi, Nguoi đa cong hien khong ngung, khong nghi, tat thay đeu hien dang cho To quoc, đong cho su nghiep giai phong dan toc, giai phong giai cap, giai phong xa hoi va giai phong con nguoi.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0154,他老人家把一生不断献给了祖国、同胞，献给解放民族、阶级、社会和开放人类事业。,"Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.","Trọn Người đã cống hiến không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, phóng giai cấp, giải phóng xã hội và giải phóng con người.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0154,他老人家把一生不断献给了祖国、同胞，献给解放民族、阶级、社会和开放人类事业。,"Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.","Trọn cuộc cả đời, Người cống hiến ngừng, không nghỉ, tất thảy đều hiến cho đồng cho sự giải tộc, giải phóng cấp, phóng xã và giải phóng con",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0154,他老人家把一生不断献给了祖国、同胞，献给解放民族、阶级、社会和开放人类事业。,"Trọn cả cuộc đời, Người đã cống hiến không ngừng, không nghỉ, tất thảy đều hiến dâng cho Tổ quốc, đồng bào, cho sự nghiệp giải phóng dân tộc, giải phóng giai cấp, giải phóng xã hội và giải phóng con người.",Trọn cả Người cống hiến hiến cho Tổ đồng cho sự phóng tộc giải phóng cấp phóng xã và con người,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0155,因此胡志明主席生前就被载入史册，并成为传奇。,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0155,因此胡志明主席生前就被载入史册，并成为传奇。,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,Mot vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0155,因此胡志明主席生前就被载入史册，并成为传奇。,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,Mot vi nhan đa đi vao lich su va thanh huyen thoai ngay tu khi Nguoi con song”.,2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0155,因此胡志明主席生前就被载入史册，并成为传奇。,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,Một vĩ nhân đã đi lịch sử và trở thành huyên thoại ngay khi Người còn,3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0155,因此胡志明主席生前就被载入史册，并成为传奇。,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,Một đã nhân đi vào sử trở thành huyên thoại ngay Người còn,4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0155,因此胡志明主席生前就被载入史册，并成为传奇。,Một vĩ nhân đã đi vào lịch sử và trở thành huyên thoại ngay từ khi Người còn sống”.,Một đã lịch sử thành thoại ngay khi còn sống”,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0156,"因此，除了在地方运动中发挥表率作用外，我还为建设更美好的家做出一切努力，为建设更加繁荣的家乡做出贡献。""","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0156,"因此，除了在地方运动中发挥表率作用外，我还为建设更美好的家做出一切努力，为建设更加繁荣的家乡做出贡献。""","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.","Vi vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0156,"因此，除了在地方运动中发挥表率作用外，我还为建设更美好的家做出一切努力，为建设更加繁荣的家乡做出贡献。""","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.","Vi vay ben canh viec van đong, tien phong trong cac phong trao cua đia phuong, toi co gang het suc minh xay dung cuoc song gia đinh ngay mot tot hon, chung tay gop suc xay dung que huong ngay them khoi sac”.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0156,"因此，除了在地方运动中发挥表率作用外，我还为建设更美好的家做出一切努力，为建设更加繁荣的家乡做出贡献。""","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.","Vì vậy bên cạnh việc vận động, tiên phong trong các trào của địa phương, cố gắng sức để cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày khởi sắc”.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0156,"因此，除了在地方运动中发挥表率作用外，我还为建设更美好的家做出一切努力，为建设更加繁荣的家乡做出贡献。""","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.","vậy cạnh bên việc động, tiên các trào của địa phương, tôi hết sức để dựng cuộc sống gia đình ngày một tốt hơn, tay góp quê hương ngày thêm sắc”.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0156,"因此，除了在地方运动中发挥表率作用外，我还为建设更美好的家做出一切努力，为建设更加繁荣的家乡做出贡献。""","Vì vậy bên cạnh việc vận động, tiên phong trong các phong trào của địa phương, tôi cố gắng hết sức mình để xây dựng cuộc sống gia đình ngày một tốt hơn, chung tay góp sức xây dựng quê hương ngày thêm khởi sắc”.",vậy bên cạnh vận động phong phong của phương tôi cố gắng để xây cuộc một tốt sức dựng quê ngày thêm,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0157,胡志明市平正县安富西乡三村农民协会分会会长黎氏立多年来积极组织村民建设混凝土道路、升级电网和生活用水系统。,"Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.","Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0157,胡志明市平正县安富西乡三村农民协会分会会长黎氏立多年来积极组织村民建设混凝土道路、升级电网和生活用水系统。,"Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.","Tai xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0157,胡志明市平正县安富西乡三村农民协会分会会长黎氏立多年来积极组织村民建设混凝土道路、升级电网和生活用水系统。,"Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.","Tai xa An Phu Tay, huyen Binh Chanh (Thanh pho HCM), nhieu nam qua, ba Le Thi Lap, Chi hoi truong Chi hoi Nong dan ap 3, tich cuc to chuc cho nguoi dan trong thon lam đuong be tong, nang cap luoi đien va he thong nuoc sinh hoat trong nhieu nam qua.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0157,胡志明市平正县安富西乡三村农民协会分会会长黎氏立多年来积极组织村民建设混凝土道路、升级电网和生活用水系统。,"Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.","Tại xã An Phú Tây, Bình Chánh (Thành HCM), năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích tổ chức cho người thôn làm đường bê tông, nâng cấp lưới điện hệ thống nước sinh hoạt trong nhiều qua.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0157,胡志明市平正县安富西乡三村农民协会分会会长黎氏立多年来积极组织村民建设混凝土道路、升级电网和生活用水系统。,"Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.","Tại An xã Phú huyện Bình Chánh (Thành phố năm qua, bà Lê Thị hội hội Nông dân ấp tích chức cho người trong đường bê tông, nâng cấp lưới và hệ thống sinh trong nhiều năm qua.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0157,胡志明市平正县安富西乡三村农民协会分会会长黎氏立多年来积极组织村民建设混凝土道路、升级电网和生活用水系统。,"Tại xã An Phú Tây, huyện Bình Chánh (Thành phố HCM), nhiều năm qua, bà Lê Thị Lập, Chi hội trưởng Chi hội Nông dân ấp 3, đã tích cực tổ chức cho người dân trong thôn làm đường bê tông, nâng cấp lưới điện và hệ thống nước sinh hoạt trong nhiều năm qua.",Tây huyện Bình Chánh (Thành phố HCM) năm qua bà Chi trưởng Chi hội ấp 3 đã tích cực tổ người thôn làm tông điện hệ sinh năm,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0158,他老人家最特别的地方是朴素和真诚。,"Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.","Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0158,他老人家最特别的地方是朴素和真诚。,"Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.","Net đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0158,他老人家最特别的地方是朴素和真诚。,"Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.","Net đac biet o Nguoi la khiem ton, gian di, chan thanh.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0158,他老人家最特别的地方是朴素和真诚。,"Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.",Nét đặc biệt ở Người là sự khiêm giản chân thành.,3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0158,他老人家最特别的地方是朴素和真诚。,"Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.","Nét biệt đặc ở sự tốn, giản dị, thành.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0158,他老人家最特别的地方是朴素和真诚。,"Nét đặc biệt ở Người là sự khiêm tốn, giản dị, chân thành.",đặc sự khiêm tốn giản chân,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0159,今天，越南进入符合进步时代趋势的新阶段。,"Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.","Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0159,今天，越南进入符合进步时代趋势的新阶段。,"Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.","Ngay nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0159,今天，越南进入符合进步时代趋势的新阶段。,"Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.","Ngay nay, Viet Nam đa buoc sang van hoi moi, hop voi xu the tien len cua thoi đai.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0159,今天，越南进入符合进步时代趋势的新阶段。,"Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.","Ngày nay, Việt Nam đã bước sang vận hội mới, với xu thế tiến của thời đại.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0159,今天，越南进入符合进步时代趋势的新阶段。,"Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.","nay, Nam Việt hội mới, hợp với xu thế tiến lên của thời đại.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0159,今天，越南进入符合进步时代趋势的新阶段。,"Ngày nay, Việt Nam đã bước sang vận hội mới, phù hợp với xu thế tiến lên của thời đại.",Ngày Việt Nam đã bước vận mới xu thế thời,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0160,除了向全世界宣告一个独立自由的越南已经诞生的特殊意义外，《独立宣言》还具有重大的历史和实践价值，体现了胡志明主席超越时代的智慧和视野。,"Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.","Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0160,除了向全世界宣告一个独立自由的越南已经诞生的特殊意义外，《独立宣言》还具有重大的历史和实践价值，体现了胡志明主席超越时代的智慧和视野。,"Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.","Ben cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0160,除了向全世界宣告一个独立自由的越南已经诞生的特殊意义外，《独立宣言》还具有重大的历史和实践价值，体现了胡志明主席超越时代的智慧和视野。,"Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.","Ben canh y nghia đac biet la tuyen bo voi the gioi ve su ra đoi cua mot nuoc Viet Nam đoc lap va tu do, Tuyen ngon đoc con mang nhung gia tri lich su va thuc tien to lon, the hien tri tue va tam nhin vuot thoi đai cua Chu tich Ho Chi Minh.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0160,除了向全世界宣告一个独立自由的越南已经诞生的特殊意义外，《独立宣言》还具有重大的历史和实践价值，体现了胡志明主席超越时代的智慧和视野。,"Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.","Bên cạnh ý nghĩa đặc biệt là tuyên bố với giới về ra đời một nước Việt Nam độc lập và do, ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, hiện trí tuệ và tầm nhìn vượt Chủ tịch Hồ Chí Minh.",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0160,除了向全世界宣告一个独立自由的越南已经诞生的特殊意义外，《独立宣言》还具有重大的历史和实践价值，体现了胡志明主席超越时代的智慧和视野。,"Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.","Bên đặc nghĩa biệt là tuyên bố thế giới về ra đời của một Việt độc lập và Tuyên ngôn độc mang những giá lịch sử và thực to lớn, tuệ tầm nhìn vượt thời đại của Chủ tịch Hồ Minh.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0160,除了向全世界宣告一个独立自由的越南已经诞生的特殊意义外，《独立宣言》还具有重大的历史和实践价值，体现了胡志明主席超越时代的智慧和视野。,"Bên cạnh ý nghĩa đặc biệt là tuyên bố với thế giới về sự ra đời của một nước Việt Nam độc lập và tự do, Tuyên ngôn độc lập còn mang những giá trị lịch sử và thực tiễn to lớn, thể hiện trí tuệ và tầm nhìn vượt thời đại của Chủ tịch Hồ Chí Minh.",cạnh nghĩa đặc biệt bố với thế giới về ra một Nam lập và tự do lập mang những trị sử thực thể hiện trí tầm tịch Hồ Chí,5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
vi-zh-2022-test-0161,胡志明主席在《独立宣言》的开头强调：“一切人皆生而平等。,"Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.","Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.",0,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,identity,ok
vi-zh-2022-test-0161,胡志明主席在《独立宣言》的开头强调：“一切人皆生而平等。,"Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.","Mo đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.",1,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_one_tone,ok
vi-zh-2022-test-0161,胡志明主席在《独立宣言》的开头强调：“一切人皆生而平等。,"Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.","Mo đau Tuyen ngon đoc lap, Chu tich Ho Chi Minh khang ""Tat ca moi nguoi đeu sinh ra co quyen binh đang.",2,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,remove_tones_and_drop_one_word,ok
vi-zh-2022-test-0161,胡志明主席在《独立宣言》的开头强调：“一切人皆生而平等。,"Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.","Mở Tuyên ngôn độc lập, tịch Hồ Chí Minh khẳng định: ""Tất mọi người đều sinh ra có quyền bình",3,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_15pct,ok
vi-zh-2022-test-0161,胡志明主席在《独立宣言》的开头强调：“一切人皆生而平等。,"Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.","Mở Tuyên đầu độc lập, tịch Hồ Minh khẳng người đều sinh ra có quyền bình đẳng.",4,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_30pct_and_swap,ok
vi-zh-2022-test-0161,胡志明主席在《独立宣言》的开头强调：“一切人皆生而平等。,"Mở đầu Tuyên ngôn độc lập, Chủ tịch Hồ Chí Minh khẳng định: ""Tất cả mọi người đều sinh ra có quyền bình đẳng.","đầu Chủ Hồ Minh khẳng ""Tất cả người đều sinh ra đẳng",5,rule_based,deterministic-rule-baseline-precomputed,analysis_csv,0.0,word_dropout_50pct_and_punctuation_remove,ok
